0.0,com,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:44:48.156592",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
1.0,com,koitera,10,0.0,"defaultdict(<class 'int'>, {'k': 1, 'p': 1, 'o': 1, 'i': 1, 't': 1, 'a': 1, 'c': 1, 'r': 1, 'e': 1})",2.9897352854,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:44:49.514742",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
0.0,com,903582,8,53.8461538462,"defaultdict(<class 'int'>, {'3': 1, '0': 2, '9': 1, '8': 1, '2': 1, '5': 1})",2.375,"['0', '9', '0', '3', '5', '8', '2']","['09', '90', '03', '35', '58', '82']","['090', '903', '035', '358', '582']",2,"{'3': 5.744318181818182, '9': 5.744318181818182, '0': 5.744318181818182, '8': 5.744318181818182, '2': 5.740530303030303, '5': 5.742424242424242}","[('qq.com', 86), ('vk.com', 86)]",0,"['0903582.COM', '0903582.com']","GMO INTERNET, INC.",,2019-06-11 12:31:52,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:29.888758",Whois Privacy Protection Service by onamae.com,Tokyo,JP,4,-1.0,spam
0.0,net,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('php.net', 86), ('a8.net', 86)]",0,"['KOITERA.NET', 'koitera.net']","GMO INTERNET, INC.",,2019-06-11 12:31:48,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:34.912111",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,-1.0,spam
0.0,com,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:44:53.224105",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
1.0,com,koitera,10,0.0,"defaultdict(<class 'int'>, {'k': 1, 'p': 1, 'o': 1, 'i': 1, 't': 1, 'a': 1, 'c': 1, 'r': 1, 'e': 1})",2.9897352854,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:44:54.542929",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
0.0,com,904693,8,53.8461538462,"defaultdict(<class 'int'>, {'3': 1, '6': 1, '9': 2, '0': 2, '4': 1})",2.125,"['0', '9', '0', '4', '6', '9', '3']","['09', '90', '04', '46', '69', '93']","['090', '904', '046', '469', '693']",3,"{'3': 5.744318181818182, '0': 5.744318181818182, '6': 5.744318181818182, '4': 5.744318181818182, '9': 5.744318181818182}","[('qq.com', 86), ('vk.com', 86)]",0,"['0904693.COM', '0904693.com']","GMO INTERNET, INC.",,2019-06-11 12:31:54,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:32.900261",Whois Privacy Protection Service by onamae.com,Tokyo,JP,4,-1.0,spam
0.0,net,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('php.net', 86), ('a8.net', 86)]",0,"['KOITERA.NET', 'koitera.net']","GMO INTERNET, INC.",,2019-06-11 12:31:48,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:39.886455",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,-1.0,spam
0.0,com,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:44:58.159726",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
1.0,com,koitera,10,0.0,"defaultdict(<class 'int'>, {'k': 1, 'p': 1, 'o': 1, 'i': 1, 't': 1, 'a': 1, 'c': 1, 'r': 1, 'e': 1})",2.9897352854,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:44:59.458206",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
0.0,com,905704,8,53.8461538462,"defaultdict(<class 'int'>, {'4': 1, '7': 1, '9': 1, '0': 3, '5': 1})",2.0306390622,"['0', '9', '0', '5', '7', '0', '4']","['09', '90', '05', '57', '70', '04']","['090', '905', '057', '570', '704']",4,"{'7': 5.744318181818182, '9': 5.744318181818182, '4': 5.744318181818182, '0': 5.744318181818182, '5': 5.742424242424242}","[('qq.com', 86), ('vk.com', 86)]",0,"['0905704.COM', '0905704.com']","GMO INTERNET, INC.",,2019-06-11 12:31:55,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:36.852639",Whois Privacy Protection Service by onamae.com,Tokyo,JP,4,-1.0,spam
0.0,net,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('php.net', 86), ('a8.net', 86)]",0,"['KOITERA.NET', 'koitera.net']","GMO INTERNET, INC.",,2019-06-11 12:31:48,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:44.864734",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,-1.0,spam
0.0,com,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:45:03.188582",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
1.0,com,koitera,10,0.0,"defaultdict(<class 'int'>, {'k': 1, 'p': 1, 'o': 1, 'i': 1, 't': 1, 'a': 1, 'c': 1, 'r': 1, 'e': 1})",2.9897352854,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:45:04.553160",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
0.0,com,906815,8,53.8461538462,"defaultdict(<class 'int'>, {'6': 1, '0': 2, '9': 1, '8': 1, '5': 1, '1': 1})",2.375,"['0', '9', '0', '6', '8', '1', '5']","['09', '90', '06', '68', '81', '15']","['090', '906', '068', '681', '815']",5,"{'6': 5.744318181818182, '9': 5.744318181818182, '0': 5.744318181818182, '8': 5.744318181818182, '5': 5.742424242424242, '1': 5.740530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['0906815.COM', '0906815.com']","GMO INTERNET, INC.",,2019-06-11 12:31:56,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:40.904584",Whois Privacy Protection Service by onamae.com,Tokyo,JP,4,-1.0,spam
0.0,net,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('php.net', 86), ('a8.net', 86)]",0,"['KOITERA.NET', 'koitera.net']","GMO INTERNET, INC.",,2019-06-11 12:31:48,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:49.909554",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,-1.0,spam
0.0,com,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:45:08.286426",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
1.0,com,koitera,10,0.0,"defaultdict(<class 'int'>, {'k': 1, 'p': 1, 'o': 1, 'i': 1, 't': 1, 'a': 1, 'c': 1, 'r': 1, 'e': 1})",2.9897352854,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:45:09.598544",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
0.0,com,907926,8,53.8461538462,"defaultdict(<class 'int'>, {'2': 1, '7': 1, '6': 1, '9': 2, '0': 2})",2.125,"['0', '9', '0', '7', '9', '2', '6']","['09', '90', '07', '79', '92', '26']","['090', '907', '079', '792', '926']",6,"{'2': 5.740530303030303, '0': 5.744318181818182, '6': 5.744318181818182, '7': 5.744318181818182, '9': 5.744318181818182}","[('qq.com', 86), ('vk.com', 86)]",0,"['0907926.COM', '0907926.com']","GMO INTERNET, INC.",,2019-06-11 12:31:58,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:43.973685",Whois Privacy Protection Service by onamae.com,Tokyo,JP,4,-1.0,spam
0.0,net,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('php.net', 86), ('a8.net', 86)]",0,"['KOITERA.NET', 'koitera.net']","GMO INTERNET, INC.",,2019-06-11 12:31:48,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:54.975868",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,-1.0,spam
0.0,com,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:45:13.229320",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
1.0,com,koitera,10,0.0,"defaultdict(<class 'int'>, {'k': 1, 'p': 1, 'o': 1, 'i': 1, 't': 1, 'a': 1, 'c': 1, 'r': 1, 'e': 1})",2.9897352854,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:45:14.541115",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
0.0,com,908037,8,53.8461538462,"defaultdict(<class 'int'>, {'3': 1, '7': 1, '9': 1, '0': 3, '8': 1})",2.0306390622,"['0', '9', '0', '8', '0', '3', '7']","['09', '90', '08', '80', '03', '37']","['090', '908', '080', '803', '037']",7,"{'3': 5.744318181818182, '9': 5.744318181818182, '0': 5.744318181818182, '7': 5.744318181818182, '8': 5.744318181818182}","[('qq.com', 86), ('vk.com', 86)]",0,"['0908037.COM', '0908037.com']","GMO INTERNET, INC.",,2019-06-11 12:31:59,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:47.888551",Whois Privacy Protection Service by onamae.com,Tokyo,JP,4,-1.0,spam
0.0,net,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('php.net', 86), ('a8.net', 86)]",0,"['KOITERA.NET', 'koitera.net']","GMO INTERNET, INC.",,2019-06-11 12:31:48,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:59.888213",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,-1.0,spam
0.0,com,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:45:18.169055",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
1.0,com,koitera,10,0.0,"defaultdict(<class 'int'>, {'k': 1, 'p': 1, 'o': 1, 'i': 1, 't': 1, 'a': 1, 'c': 1, 'r': 1, 'e': 1})",2.9897352854,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('qq.com', 86), ('vk.com', 86)]",0,"['KOITERA.COM', 'koitera.com']","GMO INTERNET, INC.",,2016-04-21 04:43:31,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","1282 days, 10:45:19.501819",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,7119972.0,spam
0.0,com,909148,8,53.8461538462,"defaultdict(<class 'int'>, {'4': 1, '8': 1, '9': 2, '0': 2, '1': 1})",2.125,"['0', '9', '0', '9', '1', '4', '8']","['09', '90', '09', '91', '14', '48']","['090', '909', '091', '914', '148']",8,"{'0': 5.744318181818182, '1': 5.740530303030303, '4': 5.744318181818182, '9': 5.744318181818182, '8': 5.744318181818182}","[('qq.com', 86), ('vk.com', 86)]",0,"['0909148.COM', '0909148.com']","GMO INTERNET, INC.",,2019-06-11 12:32:00,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:56:51.866646",Whois Privacy Protection Service by onamae.com,Tokyo,JP,4,-1.0,spam
0.0,net,koitera,8,0.0,"defaultdict(<class 'int'>, {'k': 1, 'a': 1, 'o': 1, 'e': 1, 't': 1, 'i': 1, 'r': 1})",2.625,"['k', 'o', 'i', 't', 'e', 'r', 'a']","['ko', 'oi', 'it', 'te', 'er', 'ra']","['koi', 'oit', 'ite', 'ter', 'era']",era,"{'ko': 5.331439393939394, 'it': 5.178030303030303, 'era': 5.15530303030303}","[('php.net', 86), ('a8.net', 86)]",0,"['KOITERA.NET', 'koitera.net']","GMO INTERNET, INC.",,2019-06-11 12:31:48,"['abuse@gmo.jp', 'proxy@whoisprotectservice.com']","136 days, 2:57:04.935782",Whois Privacy Protection Service by onamae.com,Tokyo,JP,8,-1.0,spam
